K,P,C,r_y
10040997.0,124930-05_10089481_0510,9158,-0.2
10048895.0,124930-05_10089481_0510,9159,-1.0
10069515.0,124930-05_10089481_0510,9160,-0.52
10084332.0,124930-05_10089481_0510,9161,-62.37
10297609.0,124930-05_10089481_0510,9162,-1.48
10554480.0,124930-05_10089481_0510,9163,-1.45
11000119.0,124930-05_10089481_0510,9164,-33.5
10592505.0,123080-12_10089545_0400,9165,-131.868
10716246.0,123080-12_10089545_0400,9166,-10.0
10721559.0,123080-12_10089545_0400,9167,-1.8
10592505.0,123080-12_10089545_0500,9168,-131.868
10721559.0,123080-12_10089545_0500,9169,-1.8
10592505.0,123080-06_10089545_0800,9170,-131.868
10716246.0,123080-06_10089545_0800,9171,-10.0
10721559.0,123080-06_10089545_0800,9172,-1.8
10592505.0,123080-06_10089545_0900,9173,-131.868
10721559.0,123080-06_10089545_0900,9174,-1.8
10017720.0,123530-04_10089601_0800,9175,-30.4
10048017.0,123530-04_10089601_0800,9176,-0.41
10049458.0,123530-04_10089601_0800,9177,-7.17
10758789.0,123530-04_10089601_0800,9178,-62.01
10002820.0,111190-01_10089662_0101,9179,-91.334
10007980.0,111190-01_10089662_0101,9180,-0.28600000000000003
10544332.0,111190-01_10089662_0101,9181,-0.579
10937258.0,111190-01_10089662_0101,9182,-11.288
10002094.0,111190-01_10089748_0100,9183,-20.379
10002820.0,111190-01_10089748_0100,9184,-82.714
10219791.0,123550-12_10089804_1000,9185,-22.92
10049269.0,123530-04_10089831_0800,9186,-51.44
10089440.0,123530-04_10089831_0800,9187,-103.04
10563297.0,123530-04_10089831_0800,9188,-99.33
10049269.0,123530-04_10089831_0801,9189,-51.44
10089440.0,123530-04_10089831_0801,9190,-103.04
10563297.0,123530-04_10089831_0801,9191,-99.33
10049269.0,123530-04_10089832_0800,9192,-30.188000000000002
10060178.0,123530-04_10089832_0800,9193,-103.02
10563297.0,123530-04_10089832_0800,9194,-67.241
10049269.0,123530-04_10089832_0801,9195,-30.188000000000002
10060178.0,123530-04_10089832_0801,9196,-103.02
10563297.0,123530-04_10089832_0801,9197,-67.241
10048086.0,123530-01_10089938_0500,9198,-30.05
10048184.0,123530-01_10089938_0500,9199,-3.27
10206138.0,123530-01_10089938_0500,9200,-68.54
10000127.0,123680-03_10089951_0300,9201,-84.2
11000119.0,123680-03_10089951_0300,9202,-48.6
10000127.0,123680-03_10089951_0400,9203,-83.103
10568006.0,123680-03_10089951_0400,9204,138.158
11000119.0,123680-03_10089951_0400,9205,-47.847
10003689.0,111190-01_10095046_0101,9206,-97.617
10003901.0,111190-01_10095046_0101,9207,-7.646
10048629.0,111190-01_10095046_0101,9208,-0.037000000000000005
10551695.0,111190-01_10095046_0101,9209,-0.556
10003689.0,111190-01_10095046_0104,9210,-97.617
10003901.0,111190-01_10095046_0104,9211,-7.646
10048629.0,111190-01_10095046_0104,9212,-0.037000000000000005
10551695.0,111190-01_10095046_0104,9213,-0.556
10003689.0,111190-01_10095046_0106,9214,-97.617
10003901.0,111190-01_10095046_0106,9215,-7.646
10048629.0,111190-01_10095046_0106,9216,-0.037000000000000005
10551695.0,111190-01_10095046_0106,9217,-0.556
10001619.0,135090-15_10095144_0300,9218,-130.489
10004193.0,135090-15_10095144_0300,9219,-127.226
10008019.0,135090-15_10095144_0300,9220,-401.64
10025677.0,135090-15_10095144_0300,9221,-82.697
10047029.0,135090-15_10095144_0300,9222,-22.265
10049198.0,135090-15_10095144_0300,9223,-0.382
10049810.0,135090-15_10095144_0300,9224,-69.975
10049826.0,135090-15_10095144_0300,9225,-40.458
10563297.0,135090-15_10095144_0300,9226,-436.64099999999996
10568145.0,135090-15_10095144_0300,9227,-572.519
10001619.0,135090-15_10095145_0200,9228,-114.083
10008019.0,135090-15_10095145_0200,9229,-400.469
10025677.0,135090-15_10095145_0200,9230,-65.789
10047029.0,135090-15_10095145_0200,9231,-17.713
10048343.0,135090-15_10095145_0200,9232,-2.53
10049810.0,135090-15_10095145_0200,9233,-55.668
10040997.0,151580-02_10095147_0020,9234,-0.2
10095146.0,151580-02_10095147_0020,9235,0.6
10209308.0,151580-02_10095147_0020,9236,-101.0
10040997.0,151580-02_10095147_0200,9237,-0.2
10095146.0,151580-02_10095147_0200,9238,0.6
10209308.0,151580-02_10095147_0200,9239,-101.0
10040997.0,151580-03_10095147_0030,9240,-0.24
10095146.0,151580-03_10095147_0030,9241,0.6
10209306.0,151580-03_10095147_0030,9242,-103.0
10040997.0,151580-03_10095147_0040,9243,-0.32
10095146.0,151580-03_10095147_0040,9244,0.6
10209308.0,151580-03_10095147_0040,9245,-101.0
10040997.0,151580-03_10095147_0300,9246,-0.24
10095146.0,151580-03_10095147_0300,9247,0.6
10209306.0,151580-03_10095147_0300,9248,-103.0
10040997.0,151580-03_10095147_0400,9249,-0.32
10095146.0,151580-03_10095147_0400,9250,0.6
10209308.0,151580-03_10095147_0400,9251,-101.0
10095145.0,135100-21_10095155_0500,9252,-100.0
10095144.0,135100-04_10095167_0200,9253,-100.0
10000440.0,111260-11_10095240_0500,9254,-11.825999999999999
10040997.0,111260-11_10095240_0500,9255,-0.6970000000000001
10234286.0,111260-11_10095240_0500,9256,-23.89
10234393.0,111260-11_10095240_0500,9257,-3.995
10234412.0,111260-11_10095240_0500,9258,-2.092
10234426.0,111260-11_10095240_0500,9259,-0.792
10234427.0,111260-11_10095240_0500,9260,-4.359
10234430.0,111260-11_10095240_0500,9261,-0.475
10234438.0,111260-11_10095240_0500,9262,-0.371
10234447.0,111260-11_10095240_0500,9263,-0.45399999999999996
10402204.0,111260-11_10095240_0500,9264,-0.08900000000000001
10412294.0,111260-11_10095240_0500,9265,-0.049
10559374.0,111260-11_10095240_0500,9266,-0.16699999999999998
10711084.0,111260-11_10095240_0500,9267,-0.205
10000440.0,111260-11_10095240_0600,9268,-11.825999999999999
10040997.0,111260-11_10095240_0600,9269,-0.6970000000000001
10234286.0,111260-11_10095240_0600,9270,-23.89
10234393.0,111260-11_10095240_0600,9271,-3.995
10234412.0,111260-11_10095240_0600,9272,-2.092
10234426.0,111260-11_10095240_0600,9273,-0.792
10234427.0,111260-11_10095240_0600,9274,-4.359
10234430.0,111260-11_10095240_0600,9275,-0.475
10234438.0,111260-11_10095240_0600,9276,-0.371
10234447.0,111260-11_10095240_0600,9277,-0.45399999999999996
10402204.0,111260-11_10095240_0600,9278,-0.08900000000000001
10412294.0,111260-11_10095240_0600,9279,-0.049
10559374.0,111260-11_10095240_0600,9280,-0.16699999999999998
10711084.0,111260-11_10095240_0600,9281,-0.205
10047411.0,135150-03_10095275_0200,9282,-14.0
10085653.0,135150-03_10095275_0200,9283,-32.0
10952285.0,135150-03_10095275_0200,9284,-145.553
10003689.0,110320-02_10095384_0100,9285,-21.53
10016431.0,110320-02_10095384_0100,9286,-0.87
10713425.0,110320-02_10095384_0100,9287,-5.21
10873829.0,124600-04_10095618_0800,9288,-110.0
10873829.0,124600-06_10095618_0600,9289,-110.0
10002820.0,110980-01_10095682_0700,9290,-25.83
10003689.0,110980-01_10095682_0700,9291,-43.09
10007980.0,110980-01_10095682_0700,9292,-0.22
10072056.0,110980-01_10095682_0700,9293,-33.74
10544332.0,110980-01_10095682_0700,9294,-0.413
10937265.0,110980-01_10095682_0700,9295,-0.34
10002820.0,110980-01_10095682_0701,9296,-25.83
10003689.0,110980-01_10095682_0701,9297,-43.09
10007980.0,110980-01_10095682_0701,9298,-0.22
10072056.0,110980-01_10095682_0701,9299,-33.74
10544332.0,110980-01_10095682_0701,9300,-0.413
10937265.0,110980-01_10095682_0701,9301,-0.34
10002820.0,110980-01_10095682_0702,9302,-25.83
10003689.0,110980-01_10095682_0702,9303,-43.09
10007980.0,110980-01_10095682_0702,9304,-0.22
10072056.0,110980-01_10095682_0702,9305,-33.74
10544332.0,110980-01_10095682_0702,9306,-0.413
10937265.0,110980-01_10095682_0702,9307,-0.34
10002820.0,110980-01_10095682_0706,9308,-25.83
10003689.0,110980-01_10095682_0706,9309,-43.09
10007980.0,110980-01_10095682_0706,9310,-0.22
10072056.0,110980-01_10095682_0706,9311,-33.74
10544332.0,110980-01_10095682_0706,9312,-0.413
10937265.0,110980-01_10095682_0706,9313,-0.34
10001245.0,111150-01_10095735_0400,9314,-19.71
10003689.0,111150-01_10095735_0400,9315,-81.96
10070320.0,111150-01_10095735_0400,9316,-1.0
10203546.0,111150-01_10095735_0400,9317,1.33
10001245.0,111150-02_10095735_0100,9318,-19.71
10003689.0,111150-02_10095735_0100,9319,-81.96
10070320.0,111150-02_10095735_0100,9320,-1.0
10203546.0,111150-02_10095735_0100,9321,1.33
10095735.0,111150-04_10095736_0300,9322,-98.5
10542743.0,111150-04_10095736_0300,9323,-11.0
10048017.0,124930-30_10095803_3000,9324,-74.5
10066433.0,124930-30_10095803_3000,9325,-25.5
10001095.0,111190-01_10095837_0101,9326,-12.87
10002820.0,111190-01_10095837_0101,9327,-80.515
10003689.0,111190-01_10095837_0101,9328,-9.708
10046459.0,111190-01_10095837_0101,9329,-0.604
10544332.0,111190-01_10095837_0101,9330,-0.446
10001095.0,111190-01_10095837_0103,9331,-12.87
10002820.0,111190-01_10095837_0103,9332,-80.515
10003689.0,111190-01_10095837_0103,9333,-9.708
10046459.0,111190-01_10095837_0103,9334,-0.604
10544332.0,111190-01_10095837_0103,9335,-0.446
10001095.0,111190-01_10095837_0104,9336,-12.87
10002820.0,111190-01_10095837_0104,9337,-80.515
10003689.0,111190-01_10095837_0104,9338,-9.708
10046459.0,111190-01_10095837_0104,9339,-0.604
10544332.0,111190-01_10095837_0104,9340,-0.446
10002820.0,110980-01_10095844_0701,9341,-68.56
10003689.0,110980-01_10095844_0701,9342,-13.81
10046459.0,110980-01_10095844_0701,9343,-1.34
10544332.0,110980-01_10095844_0701,9344,-0.19
10577205.0,110980-01_10095844_0701,9345,-20.63
10002820.0,110980-01_10095844_0703,9346,-68.56
10003689.0,110980-01_10095844_0703,9347,-13.81
10046459.0,110980-01_10095844_0703,9348,-1.34
10544332.0,110980-01_10095844_0703,9349,-0.19
10577205.0,110980-01_10095844_0703,9350,-20.63
10002820.0,110980-01_10095844_0704,9351,-68.56
10003689.0,110980-01_10095844_0704,9352,-13.81
10046459.0,110980-01_10095844_0704,9353,-1.34
10544332.0,110980-01_10095844_0704,9354,-0.19
10577205.0,110980-01_10095844_0704,9355,-20.63
10002820.0,110980-01_10095844_0705,9356,-68.56
10003689.0,110980-01_10095844_0705,9357,-13.81
10046459.0,110980-01_10095844_0705,9358,-1.34
10544332.0,110980-01_10095844_0705,9359,-0.19
10577205.0,110980-01_10095844_0705,9360,-20.63
10002820.0,110980-03_10095844_0800,9361,-68.56
10003689.0,110980-03_10095844_0800,9362,-13.81
10046459.0,110980-03_10095844_0800,9363,-1.34
10544332.0,110980-03_10095844_0800,9364,-0.19
10577205.0,110980-03_10095844_0800,9365,-20.63
10002820.0,111190-01_10095852_0100,9366,-25.123
10003689.0,111190-01_10095852_0100,9367,-43.583
10049916.0,111190-01_10095852_0100,9368,-13.538
10072056.0,111190-01_10095852_0100,9369,-19.875999999999998
10544332.0,111190-01_10095852_0100,9370,-0.414
10002820.0,111190-01_10095852_0101,9371,-25.123
10003689.0,111190-01_10095852_0101,9372,-43.583
10049916.0,111190-01_10095852_0101,9373,-13.538
10072056.0,111190-01_10095852_0101,9374,-19.875999999999998
10544332.0,111190-01_10095852_0101,9375,-0.414
10004776.0,111260-01_10095878_0500,9376,-0.644
10066393.0,111260-01_10095878_0500,9377,-0.625
10214627.0,111260-01_10095878_0500,9378,-4.258
10214628.0,111260-01_10095878_0500,9379,-5.216
10234393.0,111260-01_10095878_0500,9380,-0.654
10234410.0,111260-01_10095878_0500,9381,-42.526
10234411.0,111260-01_10095878_0500,9382,-0.855
10234412.0,111260-01_10095878_0500,9383,-3.654
10234427.0,111260-01_10095878_0500,9384,-0.8809999999999999
10234447.0,111260-01_10095878_0500,9385,-0.38
10402204.0,111260-01_10095878_0500,9386,-0.094
10711084.0,111260-01_10095878_0500,9387,-0.426
10002178.0,124260-01_10095915_0100,9388,-120.0
10006268.0,124260-01_10095915_0100,9389,-5.2
10553862.0,124260-01_10095915_0100,9390,-20.2
10003689.0,110980-01_10095994_0700,9391,-60.89
10007980.0,110980-01_10095994_0700,9392,-0.1
10544332.0,110980-01_10095994_0700,9393,-0.209
10937258.0,110980-01_10095994_0700,9394,-39.76
10003689.0,110980-01_10095994_0701,9395,-60.89
10007980.0,110980-01_10095994_0701,9396,-0.1
10544332.0,110980-01_10095994_0701,9397,-0.209
10937258.0,110980-01_10095994_0701,9398,-39.76
10003689.0,110980-01_10095994_0702,9399,-60.89
10007980.0,110980-01_10095994_0702,9400,-0.1
10544332.0,110980-01_10095994_0702,9401,-0.209
10937258.0,110980-01_10095994_0702,9402,-39.76
10003689.0,110980-01_10095994_0704,9403,-60.89
10007980.0,110980-01_10095994_0704,9404,-0.1
10544332.0,110980-01_10095994_0704,9405,-0.209
10937258.0,110980-01_10095994_0704,9406,-39.76
10003689.0,110980-02_10095994_0200,9407,-60.89
10007980.0,110980-02_10095994_0200,9408,-0.1
10544332.0,110980-02_10095994_0200,9409,-0.209
10937258.0,110980-02_10095994_0200,9410,-39.76
10003689.0,110980-02_10095994_0201,9411,-60.89
10007980.0,110980-02_10095994_0201,9412,-0.1
10544332.0,110980-02_10095994_0201,9413,-0.209
10937258.0,110980-02_10095994_0201,9414,-39.76
10008425.0,111260-11_10096123_0500,9415,-39.025
10066393.0,111260-11_10096123_0500,9416,-0.9840000000000001
10219358.0,111260-11_10096123_0500,9417,-0.91
10219532.0,111260-11_10096123_0500,9418,-2.0140000000000002
10234286.0,111260-11_10096123_0500,9419,-3.8739999999999997
10234399.0,111260-11_10096123_0500,9420,-0.755
10234408.0,111260-11_10096123_0500,9421,-3.8489999999999998
10234420.0,111260-11_10096123_0500,9422,-3.134
10234427.0,111260-11_10096123_0500,9423,-5.195
10234429.0,111260-11_10096123_0500,9424,-1.643
10234430.0,111260-11_10096123_0500,9425,-0.745
10234438.0,111260-11_10096123_0500,9426,-0.5589999999999999
10234447.0,111260-11_10096123_0500,9427,-1.306
10402204.0,111260-11_10096123_0500,9428,-0.08900000000000001
10544691.0,111260-11_10096123_0500,9429,-0.971
10713337.0,111260-11_10096123_0500,9430,-0.973
10008425.0,111260-11_10096123_0600,9431,-39.025
10066393.0,111260-11_10096123_0600,9432,-0.9840000000000001
10219358.0,111260-11_10096123_0600,9433,-0.91
10219532.0,111260-11_10096123_0600,9434,-2.0140000000000002
10234286.0,111260-11_10096123_0600,9435,-3.8739999999999997
10234399.0,111260-11_10096123_0600,9436,-0.755
10234408.0,111260-11_10096123_0600,9437,-3.8489999999999998
10234420.0,111260-11_10096123_0600,9438,-3.134
10234427.0,111260-11_10096123_0600,9439,-5.195
10234429.0,111260-11_10096123_0600,9440,-1.643
10234430.0,111260-11_10096123_0600,9441,-0.745
10234438.0,111260-11_10096123_0600,9442,-0.5589999999999999
10234447.0,111260-11_10096123_0600,9443,-1.306
10402204.0,111260-11_10096123_0600,9444,-0.08900000000000001
10544691.0,111260-11_10096123_0600,9445,-0.971
10713337.0,111260-11_10096123_0600,9446,-0.973
10002820.0,111190-01_10096247_0100,9447,-48.17100000000001
10003689.0,111190-01_10096247_0100,9448,-36.537
10047013.0,111190-01_10096247_0100,9449,-0.39
10544332.0,111190-01_10096247_0100,9450,-0.35600000000000004
10940628.0,111190-01_10096247_0100,9451,-20.555
10002820.0,111190-01_10096247_0101,9452,-48.17100000000001
10003689.0,111190-01_10096247_0101,9453,-36.537
10047013.0,111190-01_10096247_0101,9454,-0.39
10544332.0,111190-01_10096247_0101,9455,-0.35600000000000004
10940628.0,111190-01_10096247_0101,9456,-20.555
10002820.0,111190-01_10096247_0104,9457,-48.17100000000001
10003689.0,111190-01_10096247_0104,9458,-36.537
10047013.0,111190-01_10096247_0104,9459,-0.39
10544332.0,111190-01_10096247_0104,9460,-0.35600000000000004
10940628.0,111190-01_10096247_0104,9461,-20.555
10002820.0,111190-03_10096247_0300,9462,-48.17100000000001
10003689.0,111190-03_10096247_0300,9463,-36.537
10047013.0,111190-03_10096247_0300,9464,-0.39
10544332.0,111190-03_10096247_0300,9465,-0.35600000000000004
10940628.0,111190-03_10096247_0300,9466,-20.555
10006268.0,111040-04_10096275_0300,9467,-75.0
10006356.0,111040-04_10096275_0300,9468,-59.0
10048921.0,111040-04_10096275_0300,9469,-75.0
10563297.0,111040-04_10096275_0300,9470,-37.0
10006268.0,111040-01_10096275_0600,9471,-75.0
10006356.0,111040-01_10096275_0600,9472,-59.0
10048921.0,111040-01_10096275_0600,9473,-75.0
10563297.0,111040-01_10096275_0600,9474,-37.0
10047242.0,123510-02_10096281_1000,9475,-0.21
10048503.0,123510-02_10096281_1000,9476,-16.667
10066433.0,123510-02_10096281_1000,9477,-2.9930000000000003
10008019.0,123420-20_10096282_0100,9478,-1.298
10048981.0,123420-20_10096282_0100,9479,-0.3
10400764.0,123420-20_10096282_0100,9480,-17.709
10412103.0,123420-20_10096282_0100,9481,-13.0
10574542.0,123420-20_10096282_0100,9482,-102.301
10002820.0,123530-05_10096297_0800,9483,-74.62
10003689.0,123530-05_10096297_0800,9484,-20.484
10007980.0,123530-05_10096297_0800,9485,-0.183
10083708.0,123530-05_10096297_0800,9486,-4.56
10563297.0,123530-05_10096297_0800,9487,-0.163
10002820.0,123530-05_10096297_0801,9488,-74.62
10003689.0,123530-05_10096297_0801,9489,-20.484
10007980.0,123530-05_10096297_0801,9490,-0.183
10083708.0,123530-05_10096297_0801,9491,-4.56
10563297.0,123530-05_10096297_0801,9492,-0.163
10001275.0,123550-04_10096334_1000,9493,-0.25
10001972.0,123550-04_10096334_1000,9494,-5.4
10004472.0,123550-04_10096334_1000,9495,-0.053
10074884.0,123550-04_10096334_1000,9496,-27.401
10089804.0,123550-04_10096334_1000,9497,-23.0
10001275.0,123550-04_10096334_1100,9498,-0.25
10001972.0,123550-04_10096334_1100,9499,-5.4
10004472.0,123550-04_10096334_1100,9500,-0.053
10074884.0,123550-04_10096334_1100,9501,-27.4
10089804.0,123550-04_10096334_1100,9502,-23.0
10001275.0,123550-04_10096334_1200,9503,-0.25
10001972.0,123550-04_10096334_1200,9504,-5.4
10004472.0,123550-04_10096334_1200,9505,-0.053
10074884.0,123550-04_10096334_1200,9506,-27.401
10089804.0,123550-04_10096334_1200,9507,-23.0
10001906.0,135150-12_10096345_0300,9508,-42.0
10049860.0,135150-12_10096345_0300,9509,-5.0
10934579.0,135150-12_10096345_0300,9510,-3.0
10988162.0,135150-12_10096345_0300,9511,-50.0
10002820.0,110980-01_10096426_0700,9512,-31.82
10003689.0,110980-01_10096426_0700,9513,-34.06
10046459.0,110980-01_10096426_0700,9514,-1.03
10544332.0,110980-01_10096426_0700,9515,-0.05
10577205.0,110980-01_10096426_0700,9516,-37.12
10002820.0,110980-01_10096426_0701,9517,-31.82
10003689.0,110980-01_10096426_0701,9518,-34.06
10046459.0,110980-01_10096426_0701,9519,-1.03
10544332.0,110980-01_10096426_0701,9520,-0.05
10577205.0,110980-01_10096426_0701,9521,-37.12
10002820.0,110980-01_10096426_0702,9522,-31.82
10003689.0,110980-01_10096426_0702,9523,-34.06
10046459.0,110980-01_10096426_0702,9524,-1.03
10544332.0,110980-01_10096426_0702,9525,-0.05
10577205.0,110980-01_10096426_0702,9526,-37.12
10002820.0,110980-01_10096426_0703,9527,-31.82
10003689.0,110980-01_10096426_0703,9528,-34.06
10046459.0,110980-01_10096426_0703,9529,-1.03
10544332.0,110980-01_10096426_0703,9530,-0.05
10577205.0,110980-01_10096426_0703,9531,-37.12
10001906.0,135150-12_10096427_0300,9532,-42.0
10025358.0,135150-12_10096427_0300,9533,-50.0
10049860.0,135150-12_10096427_0300,9534,-5.0
10934579.0,135150-12_10096427_0300,9535,-3.0
10002088.0,123530-01_10096457_0500,9536,-15.74
10544206.0,123530-01_10096457_0500,9537,-14.823
10002088.0,123530-03_10096457_0200,9538,-15.74
10544206.0,123530-03_10096457_0200,9539,-14.823
10006283.0,140330-05_10096575_0100,9540,-100.0
10001906.0,135150-12_10096599_0300,9541,-42.0
10026218.0,135150-12_10096599_0300,9542,-50.0
10049860.0,135150-12_10096599_0300,9543,-5.0
