Component,ParameterCM1,Sales Product,Site CodeCM1,2013CM1,2014CM1,2015CM1,January 2015CM1,February 2015CM1,March 2015CM1,April 2015CM1,May 2015CM1,June 2015CM1,July 2015CM1,August 2015CM1,September 2015CM1,October 2015CM1,November 2015CM1,December 2015CM1,Unnamed: 22CM1,Unnamed: 23CM1,Unnamed: 24CM1,ParameterAmount,Site CodeAmount,2013Amount,2014Amount,2015Amount,January 2015Amount,February 2015Amount,March 2015Amount,April 2015Amount,May 2015Amount,June 2015Amount,July 2015Amount,August 2015Amount,September 2015Amount,October 2015Amount,November 2015Amount,December 2015Amount,Unnamed: 22Amount,Unnamed: 23Amount,Unnamed: 24Amount,SpecificCM1
10000952,CM1,60095723,100,156235.43,136509.34,147002.88,16170.02,9826.35,16966.36,11250.53,8428.34,15821.91,4107.08,17405.56,10872.890000000001,17881.68,13473.98,4798.18,0.0,0.0,0.0,Amount,100,835350.0,827610.0,798655.0,72360.0,71440.0,87860.0,75320.0,50420.0,71860.0,34200.0,86140.0,71410.0,90765.0,64140.0,22740.0,0.0,0.0,0.0,0.18406305601292172
10000956,CM1,30053100,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000960,CM1,30036901,50,209433.27,747572.35,1113353.77,123521.24,36385.98,94405.8,109434.29,78439.3,32123.3,101594.2,119119.94,83328.15,98986.72,93436.9,142577.95,0.0,0.0,0.0,Amount,50,116851.5,429571.5,634585.0,74320.5,22040.0,56440.0,65080.0,46060.0,19000.0,55623.5,65060.0,45980.0,53561.0,54520.0,76900.0,0.0,0.0,0.0,1.754459638976654
10000996,CM1,30034967,50,10603908.01,10146244.92,10762877.72,893460.04,1084855.14,1180373.35,1401302.06,790382.52,845374.34,785540.45,827714.59,822920.28,488239.51,974829.12,493563.75,0.0,0.0,0.0,Amount,50,816186.5,753876.0,747350.0,61525.0,73000.0,80650.0,101700.0,62375.0,66075.0,52925.0,59225.0,55525.0,36450.0,64250.0,33650.0,0.0,0.0,0.0,14.40138853281595
10001004,CM1,30054475,50,158902.62,108645.73,152465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152454.43,10.57,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,5040.0,3240.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.292824074074076
10001012,CM1,30055522,50,426603.62,16928.32,45378.03,-117.9,-1339.33,23206.93,2523.37,0.0,2431.63,11533.42,2563.27,0.0,2064.37,2455.13,57.14,0.0,0.0,0.0,Amount,50,24200.0,770.0,2970.0,0.0,0.0,1540.0,110.0,0.0,110.0,880.0,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,15.278797979797979
10001063,CM1,30041155,50,2365640.83,2534353.47,2776371.62,240968.96,270713.95,153719.68,186891.41,162063.26,232615.34,212163.25,215507.74,196713.24,292997.02,263283.23,325161.21,0.0,0.0,0.0,Amount,50,88350.0,85225.0,84700.0,6550.0,9225.0,4750.0,5550.0,5200.0,7750.0,6425.0,6500.0,6000.0,9025.0,7875.0,9850.0,0.0,0.0,0.0,32.778885714285714
10001066,CM1,30045829,50,31859.11,25907.78,26105.82,662.68,3464.68,4255.93,310.97,4443.03,2591.41,1402.95,790.53,1542.85,5822.6,483.12,689.84,0.0,0.0,0.0,Amount,50,23891.0,21591.0,20382.0,550.0,2750.0,3300.0,224.0,3320.0,2200.0,1100.0,555.0,1100.0,4400.0,220.0,663.0,0.0,0.0,0.0,1.2808272004710037
10001095,CM1,60210542,100,3821510.9299999997,3551495.27,5047135.15,463533.54,558896.56,453434.31999999995,465646.20999999996,415251.94999999995,480981.43999999994,315461.31,286674.54,469031.25999999995,220453.57,443259.51,470615.29,0.0,0.0,0.0,Amount,100,7663310.32,6863510.5,7732126.0,643194.0,782982.5,642166.0,648794.0,690706.5,795544.5,515220.505,505310.505,667403.99,348522.5,745672.0,746609.0,0.0,0.0,0.0,0.6527486942142433
10001109,CM1,90918127,150,1468635.1099999999,1789709.5,3035794.1900000004,244925.40999999997,233586.08000000002,267913.55,223975.1,313944.41,310505.69,293201.32999999996,157871.19,278148.27,301233.84,267503.70999999996,141140.97,0.0,0.0,0.0,Amount,150,3690474.61,4459212.0,6983232.0,532057.0,477659.0,538672.0,542433.0,713782.0,821153.0,822482.0,386300.0,661902.0,612772.0,603046.0,270974.0,0.0,0.0,0.0,0.43472623994162024
10001128,CM1,30036814,50,58286.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001132,CM1,30041481,50,581785.46,801187.18,1003236.29,93708.34,77614.32,53443.77,130207.97,82899.49,46199.18,110691.97,42640.14,119396.5,60530.32,101521.07,68680.8,0.0,0.0,0.0,Amount,50,192515.7,233481.0,252522.1,25795.4,20753.6,13320.0,28440.9,22140.0,12081.6,27734.4,11520.0,31512.6,14400.9,26461.8,18360.9,0.0,0.0,0.0,3.9728653056504757
10001134,CM1,30041491,50,38875.41,39813.15,46050.27,1569.81,-63.79,10391.54,9891.8,0.0,0.0,6306.11,-138.7,5689.75,7868.52,2073.56,0.0,0.0,0.0,0.0,Amount,50,11730.0,11574.0,12240.0,340.0,0.0,3060.0,2720.0,0.0,0.0,1700.0,0.0,1360.0,2380.0,680.0,0.0,0.0,0.0,0.0,3.7622769607843134
10001139,CM1,30041489,50,458903.42,550742.83,633985.93,-760.83,127472.47,72220.25,47570.3,65764.49,25919.27,114163.44,46760.45,35099.27,14556.75,28244.36,47659.59,0.0,0.0,0.0,Amount,50,138899.6,150810.0,149607.2,0.0,34170.0,15640.0,8840.8,17680.0,6120.0,26524.8,9860.0,9010.8,2720.8,5440.0,13600.0,0.0,0.0,0.0,4.237669911608532
10001143,CM1,30041497,50,1066871.24,1172014.79,997852.83,123297.35,48092.64,81554.36,63554.92,108711.41,84368.04,112828.03,73278.93,80631.86,71144.2,32957.76,109471.92,0.0,0.0,0.0,Amount,50,371798.0,381545.0,331264.0,46225.0,18001.0,26409.0,18120.0,39730.0,28563.0,36362.0,26160.0,24964.0,20410.0,12000.0,34320.0,0.0,0.0,0.0,3.0122585913350077
10001146,CM1,30041487,50,306805.51,304764.12,344724.03,60931.08,11819.97,38593.85,10631.11,40214.94,43957.06,24110.16,20377.57,24952.27,-2.16,33698.54,32662.4,0.0,0.0,0.0,Amount,50,58491.0,59347.0,60463.0,11204.0,1602.0,7268.0,2300.0,7301.0,8101.0,4007.0,4061.0,4104.0,2.0,5601.0,4912.0,0.0,0.0,0.0,5.701404660701587
10001153,CM1,90778365,150,5041219.460000001,4658020.34,5454376.6899999995,434691.70999999996,433268.67000000004,350655.3,481751.91000000003,425346.58,358895.45,533357.24,412895.32999999996,455374.22000000003,592734.27,367564.35,538392.4,0.0,0.0,0.0,Amount,150,685435.5,588011.0,613467.5,51802.5,46280.0,42850.0,51820.0,49235.0,45380.0,59850.0,49330.0,50590.0,66670.0,42690.0,56970.0,0.0,0.0,0.0,8.891060553330044
10001156,CM1,120821219,200,7097040.08,7032992.61,8457735.05,741437.08,751429.0700000001,764514.71,301026.31,753573.94,656613.5700000001,802435.45,988735.67,627264.6799999999,392127.65,828728.13,624655.4,0.0,0.0,0.0,Amount,200,1398798.0,1247457.0,1248081.0,114040.5,106921.5,127810.5,50610.0,113941.0,98521.0,122480.0,160000.0,87214.0,63701.5,121320.5,81520.5,0.0,0.0,0.0,6.776591463214327
10001245,CM1,30042366,50,44894.13,49198.22,57859.27,0.0,13665.24,2340.83,696.0,6604.46,3526.1,409.44,6914.09,4187.05,1872.78,15122.31,2520.97,0.0,0.0,0.0,Amount,50,275953.13,266711.277,356686.841,0.0,80033.844,14326.089,4000.0,39034.292,20359.284,2400.0,38995.663,23589.0,15555.138,99816.847,18576.683999999997,0.0,0.0,0.0,0.16221307698873028
10001247,CM1,30036774,50,166461.09,94542.8,28052.18,14446.28,-150.0,0.0,13855.9,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,200654.0,115060.0,38022.0,19002.0,0.0,0.0,19020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737788122665825
10001262,CM1,60073600,100,12938137.16,14804472.33,13302371.469999999,1623278.58,1029343.19,1284043.02,1494802.0899999999,815122.58,1146680.89,1901353.93,396029.5,798808.12,867158.05,987201.6,1046438.55,0.0,0.0,0.0,Amount,100,8052764.0,9147712.5,8907253.5,1141054.5,752864.5,838700.0,940541.0,528761.5,752652.0,1126238.0,276821.0,549410.0,639020.0,673477.5,687713.5,0.0,0.0,0.0,1.4934313332386913
10001270,CM1,30524657,50,-1374.92,-642.0,-613.77,0.0,0.0,0.0,0.0,-613.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001275,CM1,90482020,150,851392.7000000001,1030438.49,907062.6399999999,76176.36,85498.28,119366.87,87171.51999999999,74532.26,63347.06,47241.009999999995,48924.84,68307.63,76632.08,79986.77,79877.95999999999,0.0,0.0,0.0,Amount,150,14221400.0,17733480.0,17299540.0,1223780.0,1372740.0,1870120.0,1690900.0,1441040.0,1213640.0,1375320.0,1159040.0,1341820.0,1682980.0,1467680.0,1460480.0,0.0,0.0,0.0,0.05243276063987828
10001276,CM1,90127132,150,15937826.58,16876047.36,18744303.930000003,1716770.66,1476158.6600000001,2315517.5799999996,1744099.8,1393568.07,1500535.9300000002,1433364.3299999998,1483675.74,1495178.35,1425489.8,1544008.66,1261013.11,0.0,0.0,0.0,Amount,150,61871025.0,65289475.0,63478975.0,5571025.0,4762675.0,6686425.0,5241050.0,4537825.0,5141975.0,5188000.0,5363900.0,5375600.0,5824750.0,5160775.0,4624975.0,0.0,0.0,0.0,0.2952836577780281
10001281,CM1,30042344,50,1513209.45,1452338.97,1486452.57,121215.27,111075.22,136767.78,124739.62,121326.39,143279.82,108711.49,138151.2,147779.49,120878.15,117178.83,95349.31,0.0,0.0,0.0,Amount,50,28074390.0,26669120.0,26976220.0,2083860.0,1875840.0,2212260.0,2257500.0,2142300.0,2564940.0,2411960.0,2587740.0,2624420.0,2377960.0,2128780.0,1708660.0,0.0,0.0,0.0,0.05510232975561439
10001294,CM1,30050542,50,27630.59,29131.83,7264.88,-36.38,1817.92,10187.14,522.01,0.0,642.49,-6221.07,0.0,0.0,0.0,-4.7,0.0,0.0,0.0,0.0,Amount,50,12989.0,15486.0,18120.0,4.0,840.0,4440.0,360.0,0.0,3840.0,8636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4009315673289183
10001296,CM1,60078749,100,120136.26,145589.46,201259.89,26707.24,6190.089999999999,21622.989999999998,22489.280000000002,11588.189999999999,23952.280000000002,9418.21,23433.74,2327.86,5047.040000000001,36952.270000000004,9509.34,0.0,0.0,0.0,Amount,100,106819.5,121833.5,125054.5,17800.0,5005.0,13400.0,12407.0,8400.0,15205.0,7828.0,12800.0,2000.0,2808.0,20601.5,6800.0,0.0,0.0,0.0,1.6093774314398923
10001308,CM1,30043975,50,44031.28,99428.85,634.23,-61.78,-5.97,0.0,0.0,0.0,0.0,583.2,-152.43,-5.29,0.0,276.5,0.0,0.0,0.0,0.0,Amount,50,29619.5,60006.5,800.0,200.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.7927875
10001312,CM1,90144642,150,330041.76,307785.69,304946.5,22719.67,35004.130000000005,33696.58,12935.24,19689.45,24101.14,48595.58,25171.54,17735.870000000003,23380.730000000003,17795.86,24077.13,0.0,0.0,0.0,Amount,150,669304.0,719570.0,716725.0,51560.0,81520.0,83060.0,23380.0,35700.0,62360.0,117944.0,63221.0,43700.0,55320.0,42260.0,56700.0,0.0,0.0,0.0,0.42547211273500996
10001334,CM1,30055532,50,1066365.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,53475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001339,CM1,30041967,50,5025231.17,5080566.25,6973872.54,559417.82,504028.75,609245.72,668078.13,548113.76,692790.15,539004.43,326114.55,785259.19,658266.07,578994.4,504559.57,0.0,0.0,0.0,Amount,50,5946641.0,5921360.0,6559200.0,492340.0,436360.0,544920.0,650620.0,561260.0,690880.0,537080.0,318920.0,717440.0,597140.0,533900.0,478340.0,0.0,0.0,0.0,1.0632199871935601
10001341,CM1,30036668,50,0.0,-0.01,1849.4,0.0,0.0,-17.4,-0.02,-347.96,1746.19,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,6.4,3.8,157.0,0.0,0.0,2.0,0.6,0.0,150.2,0.0,3.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,11.779617834394905
10001344,CM1,30041969,50,-226.4,176851.04,74348.61,0.0,0.0,0.0,14214.52,4567.94,0.0,0.0,0.0,0.0,0.0,0.0,55566.15,0.0,0.0,0.0,Amount,50,56140.0,406799.445,184420.634,0.0,0.0,0.0,38763.394,14594.058,0.0,0.0,0.0,0.0,0.0,0.0,131063.18199999999,0.0,0.0,0.0,0.4031469168466258
10001364,CM1,30044094,50,384122.9,391803.7,432948.18,15774.33,60020.73,21174.39,56472.98,18005.89,11098.15,94207.38,17070.5,39820.48,51367.04,31478.77,18036.83,0.0,0.0,0.0,Amount,50,244057.0,246167.5,235198.5,9501.0,33478.5,12931.5,30079.5,10400.5,6625.0,51005.0,9809.0,19662.5,26701.5,15001.0,10003.5,0.0,0.0,0.0,1.8407778110829789
10001380,CM1,120869750,200,28428689.759999998,26388445.51,30160444.39,3499872.63,2447870.2,3245954.5300000003,2447592.38,2108754.49,3137693.07,2750827.15,2487144.18,2865936.95,2068811.28,1596789.4700000002,1415657.33,0.0,0.0,0.0,Amount,200,5298125.0,4796023.800000001,5529219.800000001,651586.3,441792.5,585693.5,422919.9,380196.3,565450.0,515447.10000000003,451058.1,500869.9,374049.9,287792.7,352363.60000000003,0.0,0.0,0.0,5.454737825759793
10001386,CM1,30034688,50,0.0,0.0,-379.62,0.0,0.0,-379.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001388,CM1,30034815,50,1713127.23,1558905.73,1921637.13,259065.38,223295.65,151931.14,58910.33,147564.75,151177.78,219044.34,135628.41,131218.67,148205.41,194251.62,101343.65,0.0,0.0,0.0,Amount,50,2910999.0,2705922.0,2440611.0,290381.0,267820.0,199500.0,94660.0,144861.0,209680.0,299380.0,173000.0,179420.0,185448.0,258221.0,138240.0,0.0,0.0,0.0,0.7873590383719486
10001435,CM1,30036956,50,415235.42,446408.84,660332.3,32253.65,41469.45,35310.27,74014.83,35630.11,59351.02,62529.83,73380.07,84895.66,57438.54,45776.37,58282.5,0.0,0.0,0.0,Amount,50,81700.5,93902.5,135268.5,4805.0,8000.0,7200.0,16000.0,7200.0,11600.5,11001.0,16000.0,18662.0,12400.0,10000.0,12400.0,0.0,0.0,0.0,4.8816413281732265
10001443,CM1,30041986,50,987630.46,1008794.73,949873.49,64766.89,78031.7,96821.66,102129.78,134846.83,89717.24,80159.95,53989.64,73765.95,65241.24,46587.19,58385.62,0.0,0.0,0.0,Amount,50,673036.0,691232.0,614262.0,45812.0,49980.0,69735.0,62646.0,81671.0,56001.0,51947.0,37822.0,50415.0,42371.0,34532.0,31330.0,0.0,0.0,0.0,1.546365378291348
10001449,CM1,30034813,50,4277623.22,3810350.44,4791675.21,347957.26,353629.32,386633.68,419054.87,361128.82,595233.67,469211.97,343577.77,438903.85,396906.59,311419.59,367292.39,0.0,0.0,0.0,Amount,50,8727663.0,7884653.0,10030760.0,812421.0,778148.0,865951.0,788416.0,777741.0,1104931.0,961270.0,731666.0,1042901.0,803138.0,715910.0,648267.0,0.0,0.0,0.0,0.477698121578026
10001463,CM1,30041539,50,97868.0,118021.3,114951.45,1.43,3677.99,-7.13,18778.92,1822.41,42643.36,4054.97,0.0,11366.53,4888.25,6056.64,0.0,0.0,0.0,0.0,Amount,50,39207.0,60017.0,36807.0,0.0,1600.0,0.0,8600.0,800.0,15000.0,1601.0,5.0,4800.0,2001.0,2400.0,0.0,0.0,0.0,0.0,3.123086641128046
10001470,CM1,30041554,50,353617.65,445469.4,427021.23,26953.91,42393.41,34384.6,40965.29,29029.35,44918.77,38788.23,24531.53,35645.71,49828.87,22102.32,29962.83,0.0,0.0,0.0,Amount,50,219175.0,250872.0,215923.0,14281.0,22260.0,17430.0,23770.0,13650.0,22682.0,20790.0,11970.0,19740.0,23940.0,12390.0,13020.0,0.0,0.0,0.0,1.9776551363217443
10001481,CM1,181881365,300,6926577.71,7567192.42,7199154.4399999995,587372.11,625631.71,696154.72,352878.04000000004,522704.11,399890.94,1043288.8400000001,551112.52,678104.03,412832.45,492013.8,511066.74,0.0,0.0,0.0,Amount,300,872681.5,994185.5,846609.44,76653.0,88831.0,76993.0,40530.0,66530.0,41646.44,130596.0,62643.5,85414.0,51731.0,56845.0,68196.5,0.0,0.0,0.0,8.50351307209615
10001520,CM1,91231905,150,506479.16,594969.96,552521.13,57657.71,50924.24,38011.240000000005,20205.02,28689.95,61357.590000000004,56676.83,16604.24,27434.050000000003,62624.9,82365.11,51990.69,0.0,0.0,0.0,Amount,150,392040.5,380991.0,322135.5,35801.0,30011.0,19703.5,13856.5,17241.5,40071.5,31632.5,10243.0,15500.5,34522.0,46011.5,27541.0,0.0,0.0,0.0,1.7151823689099774
10001523,CM1,60088748,100,303819.16,489857.56,431989.86,41453.87,28067.85,23186.7,22520.93,26252.480000000003,52741.97,44967.13,20570.93,53373.759999999995,21632.02,30421.26,66997.62,0.0,0.0,0.0,Amount,100,354564.0,557135.0,442733.0,40150.0,29066.0,21930.0,24430.0,26650.0,61753.0,46601.0,19152.0,53000.0,17050.0,32581.0,70370.0,0.0,0.0,0.0,0.9757344946051005
10001550,CM1,30036916,50,15260.93,15509.67,20854.94,0.0,0.0,0.0,20898.2,-43.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,5550.8,4441.6,5921.6,0.0,0.0,0.0,5920.0,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5218420697108885
10001569,CM1,60603655,100,33337.15,35465.6,161593.21,0.0,27317.989999999998,51580.990000000005,16279.79,0.0,1516.88,20099.33,-264.95,10999.54,24981.98,4302.820000000001,4778.84,0.0,0.0,0.0,Amount,100,69300.0,56540.0,202400.0,0.0,30800.0,57200.0,24200.0,0.0,2200.0,28600.0,0.0,15400.0,30800.0,6600.0,6600.0,0.0,0.0,0.0,0.7983854249011857
10001570,CM1,60609128,100,22205.63,5199.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,100,83920.0,22920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001571,CM1,91195605,150,96576.71,14789.25,32250.86,12345.44,0.0,0.0,0.0,10028.69,10927.92,0.0,0.0,-1051.19,0.0,0.0,0.0,0.0,0.0,0.0,Amount,150,228702.0,28205.0,43261.0,14080.0,0.0,1.0,0.0,14160.0,15020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7454950186079841
10001575,CM1,60608861,100,1574001.14,1556045.9200000002,1842136.79,291205.14,219642.58,210579.82,200395.67,88396.38,58624.63,45601.399999999994,160466.16,175948.48,91687.81,105062.13,194420.94,0.0,0.0,0.0,Amount,100,1866164.0,1920765.5,2040623.0,275400.0,240605.0,243005.5,240000.0,121200.0,75600.0,60001.0,178801.0,177005.5,87000.0,120005.0,222000.0,0.0,0.0,0.0,0.902732542953794
10001577,CM1,30044135,50,643377.32,639098.89,725849.46,55602.11,49584.42,59565.2,32295.24,58751.8,42224.84,77650.15,51472.27,98629.57,57608.04,90236.34,49817.97,0.0,0.0,0.0,Amount,50,625787.405,603879.389,581167.332,46749.252,42766.778,50678.778,25806.251,44003.026,36200.259,63069.193,43202.848,72816.114,43388.727,76249.415,36236.691,0.0,0.0,0.0,1.2489508959529747
10001584,CM1,30036768,50,504905.88,442822.89,574885.71,31056.95,75016.49,56725.03,4686.08,73621.19,20632.42,76633.14,17391.98,36150.37,126673.74,-123.13,43255.8,0.0,0.0,0.0,Amount,50,138062.0,77045.0,115021.4,4500.4,21600.2,10080.0,720.0,11520.4,4320.4,11700.0,2520.0,6660.0,34020.0,0.0,7380.0,0.0,0.0,0.0,4.998076097143662
10001590,CM1,30036606,50,2042189.85,812051.37,1676050.22,15111.16,86783.31,162106.29,58699.82,157293.97,103775.87,153849.21,236165.21,158486.36,300321.33,146545.95,49206.9,0.0,0.0,0.0,Amount,50,325385.5,146037.0,266401.0,1530.0,27200.0,23297.0,14621.5,18870.0,23800.0,16660.0,41310.0,27540.5,43861.0,20571.0,7140.0,0.0,0.0,0.0,6.291456188227522
10001591,CM1,90626804,150,2318781.5300000003,2577663.4899999998,3351361.4299999997,237841.63,315226.75,279635.58,161642.78,328426.39,259440.73,356737.87,211128.71,371850.44,237470.62,216355.49000000002,355356.55,0.0,0.0,0.0,Amount,150,609594.0,621140.5,682810.5,51400.5,68750.0,58001.5,26602.0,64602.0,52000.5,75422.0,42806.5,76600.5,45624.5,45400.5,75600.0,0.0,0.0,0.0,4.908186722377584
10001622,CM1,30126723,50,21209.58,7787.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,696340.0,250200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001628,CM1,30060837,50,50134.54,24730.09,-476.5,-476.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,124570.0,60720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001639,CM1,30055572,50,961708.72,1026434.74,1070537.62,20933.47,0.0,18434.59,9066.79,169849.96,73993.13,263311.04,0.0,99413.95,66791.69,100185.77,238211.28,0.0,0.0,0.0,Amount,50,33013.6,33400.0,33100.8,500.0,0.0,500.0,200.8,6000.0,2000.0,7400.0,0.0,3100.0,2400.0,3000.0,8000.0,0.0,0.0,0.0,32.341744610402166
10001643,CM1,30041219,50,1368743.23,1848865.82,1680273.97,153995.26,124041.74,88317.6,178699.16,162105.79,117336.32,84972.39,119577.49,211883.21,123154.71,166130.93,119865.36,0.0,0.0,0.0,Amount,50,558428.0,713101.0,570658.0,66210.0,45471.0,45248.0,37911.0,57020.0,35216.0,48032.0,36753.0,64791.0,45822.0,58631.0,29553.0,0.0,0.0,0.0,2.944450038376751
10001655,CM1,30051130,50,54477.73,33897.49,6929.23,0.0,4540.86,0.0,4967.06,0.0,6209.83,-7908.2,-11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,21341.0,11550.0,11440.0,0.0,1100.0,0.0,1430.0,0.0,1870.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605701923076923
10001659,CM1,30053846,50,189031.03,162491.12,100672.8,7323.35,11728.95,14965.45,8635.68,26069.35,14325.99,-641.72,-4137.51,0.0,15949.78,0.0,5631.11,0.0,0.0,0.0,Amount,50,144217.0,117706.5,126512.0,6720.0,8140.0,11550.0,6380.0,18480.0,20352.0,330.0,10890.0,0.0,32670.0,0.0,11000.0,0.0,0.0,0.0,0.7957569242443405
10001703,CM1,30054340,50,21065376.84,11004729.07,23429866.18,349703.9,706062.2,1950793.71,4079953.67,2904411.14,3101407.96,1862828.94,2115221.0,2634410.3,1312761.39,971412.85,1440899.12,0.0,0.0,0.0,Amount,50,69828408.15100001,54144203.0,63225674.0,3826082.0,4276573.0,6467536.0,7602356.0,5308442.0,5598321.0,4312104.0,4833686.0,5867668.0,4515863.0,3693585.0,6923458.0,0.0,0.0,0.0,0.3705751903886386
10001709,CM1,90371173,150,1350349.7000000002,1821343.62,1495680.94,81939.18000000001,94121.75,63453.72000000001,142790.59999999998,72938.65,99504.03,141595.86,183165.05,158256.84,49388.66,236497.40000000002,168222.28,0.0,0.0,0.0,Amount,150,1054143.0,1407332.0,970795.0,68004.0,66002.0,40003.0,81730.0,46002.0,70029.0,85001.0,113016.0,106002.0,38002.0,155004.0,102000.0,0.0,0.0,0.0,1.5406763940893804
10001710,CM1,30045874,50,461528.52,324362.28,605308.6,60463.91,22729.5,52032.62,77687.04,35629.32,43152.01,81407.7,37674.96,42139.26,26089.32,95027.81,39313.31,0.0,0.0,0.0,Amount,50,502725.0,337620.0,534310.0,54750.0,21755.0,62875.0,57900.0,33000.0,32250.0,65250.0,36550.0,29455.0,22500.0,61525.0,56500.0,0.0,0.0,0.0,1.1328790402575284
10001711,CM1,90715317,150,1943362.52,1682981.74,2101166.57,145950.67,206765.63,151961.62,212110.07,214970.45,120664.92,226058.24,162553.3,185868.21,233492.53,136905.59,87954.48,0.0,0.0,0.0,Amount,150,1703418.0,1577117.5,1425924.0,112005.0,131012.0,102005.0,143010.0,143005.0,93654.0,153497.0,110561.0,129408.0,151759.0,89502.0,66506.0,0.0,0.0,0.0,1.4735473769990546
10001712,CM1,60150706,100,2223787.87,1860814.47,2717025.3400000003,154425.01,148967.53,205376.63,315512.92,235637.38,242145.74,291658.84,81490.59,302844.72,318514.21,231607.33,164689.07,0.0,0.0,0.0,Amount,100,1932009.0,1784872.0,1807421.0,97029.0,107006.0,131077.0,199202.0,160975.0,167209.0,187849.0,62014.0,206953.0,224006.0,157750.0,106351.0,0.0,0.0,0.0,1.5032609115419153
10001713,CM1,90138389,150,2299794.3000000003,2044749.52,2666805.92,153284.89,167640.06999999998,170464.27,171660.0,194451.86000000002,211967.72,285503.72,169162.82,296959.55,245381.42,210398.44999999998,388460.27999999997,0.0,0.0,0.0,Amount,150,3474429.0,3371691.0,4388691.0,250950.0,236125.0,271275.0,259876.0,371925.0,373259.0,524127.0,255002.0,478375.0,447026.0,332876.0,587875.0,0.0,0.0,0.0,0.6076540635920824
10001725,CM1,30053842,50,24476.86,20612.76,13508.78,9146.33,656.31,0.0,3057.08,1239.64,1284.76,-1414.93,-35.37,0.0,0.0,-33.4,0.0,0.0,0.0,0.0,Amount,50,18290.0,15860.0,26581.0,6200.0,610.0,5.0,2400.0,600.0,13920.0,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082118806666416
